modelYear,bt,mileage,transmission,model,variantName,ft,km,price
0.8421052631578902,8,0.7790137189469784,1,163,186,1,0.0127272727272727,0.0657463032520692
0.7631578947368425,2,0.4382647385984428,0,77,803,4,0.0025454545454545,0.0448691256711099
0.8947368421052602,7,0.542083796811272,1,50,270,1,0.0071818181818181,0.0698173528803563
0.8684210526315752,8,0.3566926214312199,1,248,249,4,0.0116750909090909,0.1283778359949473
0.94736842105263,2,0.5550611790878754,1,155,1268,4,0.0036363636363636,0.0302551013644383
0.8947368421052602,7,0.3492769744160178,1,107,1162,4,0.0109090909090909,0.1231585415997074
0.8684210526315752,6,0.1972562106043752,1,93,729,1,0.0218181818181818,0.1315094126320912
0.8421052631578902,2,0.4382647385984428,1,77,95,4,0.008866909090909,0.0450778974469195
0.9210526315789452,2,0.6733407489803487,1,160,2037,4,0.0167218181818181,0.0400673748274892
0.8157894736842053,2,0.5309603262884688,1,157,85,4,0.006352,0.0472700010929202
0.6842105263157876,2,0.3566926214312199,1,66,1903,4,0.0116492727272727,0.0242007198659601
0.973684210526315,7,0.3492769744160178,1,69,1791,4,0.0018181818181818,0.0970620696235082
0.8684210526315752,2,0.5309603262884688,0,157,82,4,0.0109896363636363,0.0639717431576877
0.8421052631578902,8,0.4048943270300334,0,63,2096,4,0.0101818181818181,0.0892331280306485
0.7894736842105203,2,0.5672969966629589,1,179,1268,4,0.0018283636363636,0.0410068478186324
0.9210526315789452,8,0.3826473859844271,1,63,2114,4,0.0023636363636363,0.1127199528092278
0.9210526315789452,7,0.4488783430714961,1,73,1503,1,0.0145454545454545,0.1283778359949473
0.7105263157894726,7,0.1230997404523545,1,170,550,4,0.02,0.0657463032520692
0.7105263157894726,2,0.4382647385984428,1,184,1834,4,0.0109090909090909,0.0292112424853904
0.973684210526315,2,0.5672969966629589,1,179,1827,4,0.0054545454545454,0.0723226141900714
0.7894736842105203,7,0.3170189098998888,0,50,340,4,0.0163636363636363,0.0516542083849217
0.9210526315789452,2,0.5164998146088247,1,157,2071,4,0.009090909090909,0.0605270088568294
0.8157894736842053,8,0.4464219503151651,0,163,816,4,0.0087272727272727,0.0699217387682611
0.8157894736842053,2,0.5309603262884688,1,157,175,4,0.0064485454545454,0.0514454366091121
0.8421052631578902,8,0.367816091954023,0,86,1782,4,0.0099056363636363,0.0866234808330286
0.973684210526315,7,0.4846125324434557,1,159,1314,4,0.0043636363636363,0.0850576925144566
0.8421052631578902,2,0.4382647385984428,1,77,95,4,0.0138510909090909,0.0437208809041571
0.9210526315789452,2,0.5164998146088247,1,157,2071,4,0.004334909090909,0.073053315405405
0.973684210526315,7,0.3689284390063034,1,183,1806,4,0.0036363636363636,0.0962269825202699
0.7631578947368425,8,0.4048943270300334,0,63,2096,4,0.017164909090909,0.054055083806732
0.6315789473684177,8,0.3440860215053764,1,70,1111,4,0.0145454545454545,0.008334064904431
0.8157894736842053,2,0.5309603262884688,1,157,175,4,0.02259,0.0491489470752065
0.973684210526315,8,0.4160177975528366,0,59,1795,4,0.0009272727272727,0.0944524224258883
0.973684210526315,7,0.3689284390063034,1,293,1414,4,0.0054545454545454,0.1085445172930359
0.7105263157894726,7,0.2195031516499815,1,285,738,1,0.0218181818181818,0.0918427752282684
0.8684210526315752,7,0.6384872080088988,1,183,1769,1,0.009090909090909,0.0678340210101652
0.8421052631578902,7,0.4375231738969226,1,50,3,4,0.0163087272727272,0.0500884200663497
0.7631578947368425,8,0.3511308861698184,0,3,503,1,0.0032727272727272,0.1283778359949473
0.6315789473684177,2,0.3344456803856138,1,179,199,4,0.0181818181818181,0.009377923783479
0.6578947368421026,2,0.4019280682239527,1,82,1138,4,0.0109090909090909,0.0135533592996709
0.7631578947368425,2,0.4419725621060438,1,89,1102,3,0.0054545454545454,0.0229480892111026
0.7631578947368425,8,0.3826473859844271,1,63,2099,4,0.0181818181818181,0.0459129845501578
0.8157894736842053,2,0.4382647385984428,1,77,1640,4,0.0105805454545454,0.0407980760428228
0.8421052631578902,2,0.5309603262884688,1,157,85,4,0.0124765454545454,0.0481050881961586
0.8421052631578902,7,0.3863552094920282,1,69,2116,4,0.009090909090909,0.0678340210101652
0.9210526315789452,2,0.5164998146088247,1,157,829,4,0.0042543636363636,0.0734708589570242
0.8421052631578902,2,0.374860956618465,1,91,137,4,0.0110754545454545,0.0548901709099704
0.8684210526315752,4,0.3863552094920282,1,165,1828,0,0.008,0.0812998005498839
0.7368421052631575,2,0.3481646273637375,1,300,1402,4,0.0184176363636363,0.0269147529514848
1.0,8,0.4197256210604375,0,63,2034,4,0.0018181818181818,0.1623032495640062
0.7368421052631575,2,0.4568038561364479,1,61,1504,4,0.0134332727272727,0.0251401928571033
0.7631578947368425,7,0.2565813867259919,1,270,1075,1,0.0136363636363636,0.041215619594442
0.8684210526315752,2,0.6763070077864295,1,134,981,1,0.0125454545454545,0.0395454453879652
0.6842105263157876,2,0.3659621802002225,0,89,1647,4,0.0106603636363636,0.0208603714530066
0.6842105263157876,8,0.2528735632183909,0,65,443,4,0.0075185454545454,0.0323428191225343
0.7894736842105203,8,0.4456803856136449,1,180,1286,4,0.0067272727272727,0.0433033373525379
0.94736842105263,7,0.4488783430714961,0,122,1605,4,0.0036545454545454,0.1805707799473456
0.8947368421052602,7,0.2973674453096033,0,147,1867,1,0.009090909090909,0.1518646607735265
0.8684210526315752,2,0.5120504263997034,1,172,836,4,0.0163636363636363,0.0448691256711099
0.8157894736842053,8,0.7233963663329626,1,180,1233,1,0.0218181818181818,0.0375621135177741
0.6578947368421026,2,0.367816091954023,1,82,1137,0,0.0218181818181818,0.007812135464907
0.9210526315789452,2,0.5164998146088247,1,157,2071,4,0.0107298181818181,0.0683559504496891
0.8421052631578902,2,0.3492769744160178,0,61,168,4,0.0078450909090909,0.0529068390397792
0.7894736842105203,8,0.5684093437152393,1,180,1806,4,0.0162458181818181,0.0375621135177741
0.94736842105263,8,0.4523544679273267,1,275,1967,4,0.007002,0.0698173528803563
0.8157894736842053,2,0.5309603262884688,1,157,85,4,0.0121061818181818,0.047374386980825
0.9210526315789452,2,0.5120504263997034,1,172,176,4,0.0035305454545454,0.0581261334350191
0.8684210526315752,8,0.3974786800148314,0,295,1794,4,0.0041818181818181,0.0913208457887444
0.7105263157894726,8,0.3659621802002225,1,228,1943,4,0.009090909090909,0.0239919480901505
0.973684210526315,7,0.4488783430714961,1,108,1192,1,0.0036363636363636,0.104891011216368
0.94736842105263,8,0.3826473859844271,1,63,1547,4,0.0054545454545454,0.0918427752282684
0.9210526315789452,7,0.3870967741935484,1,85,1486,4,0.0076363636363636,0.0657463032520692
1.0,8,0.4805339265850946,0,163,2073,4,0.0001090909090909,0.1205488944020875
0.6578947368421026,8,0.2157953281423804,1,31,388,4,0.0054545454545454,0.0173112512642435
0.7105263157894726,8,0.3659621802002225,1,228,1943,4,0.0127272727272727,0.0239919480901505
0.7894736842105203,2,0.5732295142751205,1,90,852,1,0.0247796363636363,0.04225947847349
0.7894736842105203,2,0.4382647385984428,1,77,1640,4,0.0087272727272727,0.04225947847349
0.8947368421052602,2,0.4382647385984428,1,77,95,4,0.0090376363636363,0.05248929548816
0.7105263157894726,2,0.4568038561364479,1,61,1504,4,0.0108078181818181,0.0229480892111026
0.973684210526315,8,0.4488783430714961,1,181,1497,0,0.0054545454545454,0.0766024355941681
0.8421052631578902,7,0.3307378568780126,0,101,229,4,0.0094545454545454,0.1320313420716151
0.8947368421052602,7,0.2973674453096033,0,147,1901,1,0.0073450909090909,0.1353716904845686
0.8947368421052602,7,0.3307378568780126,1,101,242,4,0.009090909090909,0.1508208018944786
0.8421052631578902,2,0.4271412680756397,1,90,120,4,0.0153056363636363,0.0491489470752065
0.8684210526315752,2,0.4104560622914349,1,134,1133,4,0.0018181818181818,0.0553077144615896
0.8684210526315752,2,0.7905079718205414,1,179,1764,1,0.012078909090909,0.0624059548391157
0.8684210526315752,7,0.2862439747868002,0,50,291,4,0.0072727272727272,0.0787945392401688
0.5789473684210478,2,0.4382647385984428,1,184,1280,4,0.0181818181818181,0.0062463471463351
0.8684210526315752,7,0.2862439747868002,0,50,291,4,0.0072727272727272,0.0787945392401688
0.7368421052631575,7,0.2565813867259919,1,270,1075,1,0.0181818181818181,0.03964983127587
0.6578947368421026,8,0.2862439747868002,1,65,434,4,0.0181818181818181,0.0187726536949107
0.6578947368421026,8,0.2862439747868002,1,65,434,4,0.0181818181818181,0.0187726536949107
0.8947368421052602,2,0.4271412680756397,1,90,1353,4,0.0127272727272727,0.0511322789453977
0.7368421052631575,7,0.3207267334074898,0,7,693,1,0.0158181818181818,0.0887111985911245
0.94736842105263,4,0.4423433444568039,1,186,2071,4,0.0012727272727272,0.1127199528092278
0.8421052631578902,2,0.731182795698925,0,172,182,1,0.0109090909090909,0.0443471962315859
0.7894736842105203,7,0.3492769744160178,0,50,339,4,0.0161290909090909,0.0549945567978752
0.8947368421052602,2,0.5309603262884688,1,157,175,4,0.0086625454545454,0.0632410419423541
0.8421052631578902,7,0.3307378568780126,1,147,1864,1,0.0072727272727272,0.1231585415997074
0.8157894736842053,2,0.5309603262884688,1,157,85,4,0.0182736363636363,0.0443471962315859
0.7894736842105203,2,0.4271412680756397,1,90,851,4,0.0193905454545454,0.0457042127743483
0.7631578947368425,2,0.1779755283648499,1,82,1142,0,0.0109090909090909,0.0192945831344347
0.8947368421052602,2,0.9810901001112348,1,184,909,0,0.0097238181818181,0.0508191212816833
0.7105263157894726,2,0.4382647385984428,1,184,1273,4,0.0072727272727272,0.0229480892111026
0.8947368421052602,2,0.5309603262884688,1,157,175,4,0.0045545454545454,0.0723226141900714
0.8157894736842053,7,0.3307378568780126,1,147,1862,1,0.014,0.0907989163492205
0.5526315789473628,2,0.3344456803856138,1,179,1824,4,0.0218181818181818,0.0119875709810989
0.7631578947368425,8,0.4048943270300334,1,59,1517,4,0.0105454545454545,0.0386059723968221
0.7631578947368425,8,0.3974786800148314,1,63,2101,4,0.0174545454545454,0.0579173616592095
0.8947368421052602,2,0.9162031887282168,1,160,1830,0,0.0092727272727272,0.03964983127587
0.7894736842105203,2,0.7497219132369302,1,66,306,1,0.0127272727272727,0.0344305368806302
0.9210526315789452,7,0.3800519095291064,1,265,1926,4,0.0059010909090909,0.0840138336354087
0.94736842105263,7,0.4488783430714961,0,144,1260,1,0.0027272727272727,0.1701321911568659
0.94736842105263,8,0.3937708565072302,1,86,1509,4,0.0063527272727272,0.0970620696235082
0.8157894736842053,8,0.6236559139784947,1,86,374,1,0.0127272727272727,0.0500884200663497
0.8947368421052602,2,0.5309603262884688,1,157,175,4,0.0133961818181818,0.0613620959600678
0.8421052631578902,2,0.4382647385984428,1,77,95,4,0.0059494545454545,0.0420507066976804
0.8684210526315752,2,0.3756025213199852,0,300,1156,4,0.0127272727272727,0.0814041864377887
0.8947368421052602,8,0.367816091954023,1,86,1786,4,0.010738,0.0941392647621739
0.8421052631578902,2,0.4382647385984428,1,77,95,4,0.0062421818181818,0.0430945655767283
0.8684210526315752,7,0.542083796811272,1,50,262,1,0.0131261818181818,0.0526980672639696
0.8421052631578902,2,0.5309603262884688,1,157,175,4,0.0103163636363636,0.0528024531518744
0.8947368421052602,7,0.4230626622172784,1,142,1694,1,0.01318,0.0662682326915932
0.8684210526315752,2,0.4382647385984428,1,77,95,4,0.0065141818181818,0.0458085986622531
0.7894736842105203,7,0.3207267334074898,0,7,692,1,0.0103796363636363,0.1492550135759066
0.9210526315789452,8,0.3974786800148314,0,295,1226,4,0.0127967272727272,0.0881892691516005
0.973684210526315,2,0.5120504263997034,1,172,1617,4,0.0036363636363636,0.0553077144615896
0.8684210526315752,8,0.5532072673340749,0,86,921,1,0.003090909090909,0.1153296000068477
0.9210526315789452,7,0.2550982573229515,0,122,1607,4,0.0054545454545454,0.1544743079711464
0.7105263157894726,2,0.3566926214312199,1,66,1903,4,0.0127272727272727,0.0251401928571033
0.8947368421052602,4,0.4304783092324806,0,165,2049,4,0.011854909090909,0.0970620696235082
0.7368421052631575,4,0.3314794215795328,1,165,1806,4,0.013090909090909,0.0485226317477778
0.94736842105263,2,0.9432703003337044,1,184,908,0,0.0082387272727272,0.0511322789453977
0.7631578947368425,7,0.2973674453096033,1,147,1876,1,0.0218181818181818,0.0672077056827364
0.7631578947368425,2,0.4234334445680386,1,175,1847,4,0.009860909090909,0.0275410682789136
0.8684210526315752,2,0.5120504263997034,0,172,65,4,0.0095958181818181,0.0521761378244457
0.8684210526315752,2,0.4271412680756397,1,90,120,4,0.0047272727272727,0.0594831499777814
0.8684210526315752,8,0.3088616981831665,1,249,395,4,0.0141703636363636,0.0662682326915932
0.94736842105263,8,0.4523544679273267,1,275,1967,4,0.0073932727272727,0.0708612117594043
0.7894736842105203,2,0.4382647385984428,1,77,850,4,0.0072727272727272,0.0391279018363461
0.6842105263157876,8,0.3900630329996293,1,282,1791,4,0.021,0.0205472137892922
0.7894736842105203,8,0.2454579162031887,0,251,1088,4,0.0121818181818181,0.0960182107444603
0.8157894736842053,7,0.2195031516499815,1,73,422,4,0.0029658181818181,0.090485758685506
0.8157894736842053,8,0.510567296996663,1,180,1286,4,0.0109090909090909,0.0480007023082538
0.7631578947368425,4,0.3789395624768262,1,67,1516,4,0.0163636363636363,0.04225947847349
0.8684210526315752,2,0.4488783430714961,1,77,96,0,0.0121818181818181,0.0495664906268257
0.7894736842105203,8,0.5061179087875418,1,163,1847,4,0.0145454545454545,0.0553077144615896
0.6842105263157876,2,0.4720059325176122,1,89,1096,4,0.0109090909090909,0.0121963427569085
0.7894736842105203,8,0.4048943270300334,0,63,2095,4,0.0062278181818181,0.0568735027801615
0.8947368421052602,7,0.360400444938821,0,107,1204,4,0.0049090909090909,0.1325532715111391
0.8421052631578902,2,0.5939933259176864,0,160,1816,4,0.0116363636363636,0.0349524663201542
0.7894736842105203,8,0.4456803856136449,1,87,103,4,0.0123321818181818,0.0381884288452029
0.8684210526315752,2,0.5309603262884688,1,157,85,4,0.0143807272727272,0.0515498224970169
0.7105263157894726,8,0.3681868743047832,1,86,382,4,0.0117434545454545,0.0318208896830103
0.7894736842105203,2,0.374860956618465,1,91,145,4,0.0160561818181818,0.0509235071695881
0.8684210526315752,2,0.5672969966629589,1,179,2058,4,0.0121250909090909,0.0570822745559711
0.973684210526315,2,0.5164998146088247,1,157,1615,4,0.0036363636363636,0.0678340210101652
0.8684210526315752,8,0.4894327030033371,0,163,834,4,0.0110278181818181,0.0772287509215969
0.8421052631578902,2,0.4382647385984428,1,77,104,4,0.0157321818181818,0.0394410595000604
0.8421052631578902,8,0.460511679644049,1,59,1058,4,0.0121818181818181,0.0485226317477778
0.6315789473684177,2,0.3307378568780126,1,66,825,4,0.0127272727272727,0.0119875709810989
0.7368421052631575,7,0.3492769744160178,0,50,339,4,0.0127272727272727,0.0292112424853904
0.8684210526315752,8,0.4271412680756397,1,59,1507,4,0.0127838181818181,0.0526980672639696
0.8157894736842053,2,0.621431219873934,1,273,129,4,0.0098181818181818,0.0370401840782501
0.6315789473684177,8,0.367816091954023,1,63,275,4,0.0145454545454545,0.0114656415415749
0.8421052631578902,7,0.6829810901001114,1,69,2106,1,0.0094545454545454,0.0600050794173054
0.6578947368421026,2,0.4382647385984428,1,184,1280,4,0.0036363636363636,0.0187726536949107
0.8947368421052602,2,0.5732295142751205,1,90,1029,1,0.0145454545454545,0.0533243825913984
0.6315789473684177,2,0.4382647385984428,1,184,1280,4,0.02,0.0135533592996709
0.94736842105263,7,0.4488783430714961,0,144,1260,1,0.0027272727272727,0.167522543959246
0.8947368421052602,2,0.9810901001112348,1,184,909,0,0.0126947272727272,0.0504015777300641
0.94736842105263,2,0.406748238783834,1,253,1985,4,0.002318909090909,0.0878761114878861
0.8421052631578902,8,0.2669632925472747,1,281,430,4,0.0125454545454545,0.0897550574701725
0.7631578947368425,2,0.4979606970708195,1,184,1823,4,0.0178890909090909,0.0262884376240561
0.8157894736842053,8,0.4464219503151651,0,163,817,4,0.0153081818181818,0.0633454278302589
0.8421052631578902,2,0.5120504263997034,1,172,176,4,0.0140334545454545,0.0425726361372044
0.7105263157894726,8,0.2454579162031887,1,262,873,4,0.0072727272727272,0.0161630064972908
0.8421052631578902,2,0.4382647385984428,1,77,95,4,0.0150632727272727,0.0411112337065372
0.8947368421052602,2,0.621431219873934,0,273,1990,4,0.0054545454545454,0.0511322789453977
0.8157894736842053,2,0.4308490915832406,1,66,162,4,0.009090909090909,0.0553077144615896
0.7368421052631575,2,0.5131627734519839,1,156,1268,4,0.0127272727272727,0.0156410770577668
0.8421052631578902,2,0.5164998146088247,1,157,1005,4,0.0086705454545454,0.0448691256711099
0.6315789473684177,8,0.2762328513162773,1,281,432,4,0.0181818181818181,0.009377923783479
0.7631578947368425,2,0.5932517612161661,1,226,1039,1,0.0163636363636363,0.0187726536949107
0.5526315789473628,2,0.4382647385984428,1,184,1263,4,0.0072727272727272,0.0013402104148096
0.8684210526315752,2,0.4104560622914349,1,134,1129,4,0.0072727272727272,0.0344305368806302
0.8157894736842053,7,0.4742306266221729,1,236,767,1,0.009090909090909,0.040693690154918
0.7105263157894726,8,0.2762328513162773,1,281,1123,4,0.0054545454545454,0.0500884200663497
0.8684210526315752,2,0.5309603262884688,0,157,84,4,0.019402,0.054577013246256
0.8421052631578902,2,0.4271412680756397,1,90,1643,4,0.0152256363636363,0.0515498224970169
0.7631578947368425,7,0.2625139043381535,0,9,503,1,0.009090909090909,0.1179392472044676
0.8684210526315752,8,0.5632183908045978,1,305,328,1,0.019234909090909,0.0758717343788345
0.8947368421052602,2,0.5309603262884688,1,157,175,4,0.0161363636363636,0.0597963076414958
0.7631578947368425,7,0.2973674453096033,1,147,1895,1,0.0127272727272727,0.0918427752282684
0.8684210526315752,2,0.374860956618465,1,91,137,4,0.0163585454545454,0.0541594696946368
0.7631578947368425,8,0.2951427512050427,1,305,1385,4,0.009090909090909,0.0328647485620583
0.8947368421052602,2,0.4123099740452354,1,66,1791,4,0.0066881818181818,0.0599006935294006
0.8947368421052602,8,0.4456803856136449,1,86,1780,4,0.0087272727272727,0.0928866341073164
0.94736842105263,4,0.4123099740452354,0,243,1472,4,0.009090909090909,0.0772287509215969
0.8157894736842053,7,0.6384872080088988,1,183,1767,1,0.0072727272727272,0.0490445611873018
0.8421052631578902,2,0.4271412680756397,1,90,151,4,0.0107272727272727,0.0522805237123504
0.8947368421052602,7,0.3307378568780126,0,101,229,4,0.0127272727272727,0.1440357191806668
0.8947368421052602,7,0.5087133852428625,1,107,1190,1,0.02,0.0918427752282684
0.7894736842105203,7,0.3084909158324064,1,138,1519,1,0.0181818181818181,0.0970620696235082
0.9210526315789452,8,0.4408602150537634,1,249,33,4,0.0087272727272727,0.0777506803611209
0.8421052631578902,8,0.4842417500926957,1,87,167,4,0.0040770909090909,0.0558296439011135
0.8421052631578902,8,0.4842417500926957,1,87,166,4,0.0105721818181818,0.0476875446445394
0.7894736842105203,2,0.4382647385984428,1,77,1333,4,0.0121818181818181,0.033491063889487
0.8947368421052602,2,0.5939933259176864,0,160,1840,4,0.0204507272727272,0.0475831587566346
0.8684210526315752,8,0.5239154616240269,0,180,790,4,0.0046352727272727,0.0616752536237822
0.8157894736842053,7,0.3681868743047832,0,73,368,1,0.0141818181818181,0.0803603275587408
0.8157894736842053,2,0.4271412680756397,1,90,862,4,0.009322909090909,0.0514454366091121
0.8421052631578902,7,0.4668149796069709,1,73,374,1,0.0154545454545454,0.0840138336354087
0.8684210526315752,2,0.4308490915832406,1,66,171,4,0.0137094545454545,0.0588568346503526
0.7631578947368425,8,0.2669632925472747,1,281,1136,4,0.0198181818181818,0.0673120915706412
0.8421052631578902,8,0.3974786800148314,1,59,1506,4,0.0061818181818181,0.0474787728687298
0.7894736842105203,8,0.4456803856136449,1,87,103,4,0.0145454545454545,0.0323428191225343
0.8684210526315752,8,0.6199480904708936,0,59,1750,1,0.0109090909090909,0.0641805149334973
0.7631578947368425,7,0.4423433444568039,1,229,1944,1,0.0109090909090909,0.0395454453879652
0.7631578947368425,8,0.4456803856136449,1,180,1806,4,0.0107272727272727,0.041737549033966
0.8157894736842053,7,0.542083796811272,1,50,272,1,0.018,0.0459129845501578
0.8684210526315752,8,0.5368928439006304,1,163,1616,4,0.0145421818181818,0.073053315405405
0.8421052631578902,8,0.4048943270300334,0,63,2096,4,0.0121903636363636,0.0862059372814094
0.7105263157894726,8,0.4542083796811272,1,298,528,1,0.009090909090909,0.0500884200663497
0.8421052631578902,2,0.5309603262884688,1,157,85,4,0.0155967272727272,0.0470612293171106
0.8157894736842053,2,0.5309603262884688,1,157,85,4,0.0180994545454545,0.0444515821194907
0.8684210526315752,2,0.628846866889136,0,238,940,4,0.0054545454545454,0.0359963251992022
0.8421052631578902,2,0.6733407489803487,1,160,1806,4,0.0126281818181818,0.0348480804322494
0.973684210526315,7,0.4004449388209122,0,302,279,4,0.0025454545454545,0.1701321911568659
0.8947368421052602,7,0.2862439747868002,0,50,291,4,0.007406909090909,0.0895462856943629
0.9210526315789452,2,0.5239154616240269,1,179,1268,4,0.0054545454545454,0.0526980672639696
0.9210526315789452,7,0.5902855024100853,1,50,271,1,0.009090909090909,0.0845357630749327
0.7105263157894726,8,0.3659621802002225,1,228,1911,4,0.0163636363636363,0.0187726536949107
0.973684210526315,8,0.4160177975528366,0,63,1748,4,0.0019454545454545,0.138294495345903
0.973684210526315,8,0.4160177975528366,0,63,1748,4,0.0018181818181818,0.138294495345903
0.8421052631578902,2,0.4979606970708195,1,184,1273,4,0.0145454545454545,0.0344305368806302
0.7894736842105203,7,0.2028179458657768,0,285,734,1,0.0109090909090909,0.1649128967616261
0.8157894736842053,8,0.3974786800148314,1,63,2100,4,0.0088054545454545,0.0757673484909297
0.8684210526315752,7,0.5902855024100853,1,50,269,1,0.0170310909090909,0.0645980584851165
0.7894736842105203,7,0.2028179458657768,0,285,736,1,0.0181818181818181,0.1491506276880018
0.8684210526315752,8,0.4894327030033371,0,163,2074,4,0.0197572727272727,0.0747234896118817
0.973684210526315,2,0.4488783430714961,1,273,1968,0,0.0031721818181818,0.0760805061546441
0.8947368421052602,7,0.4742306266221729,1,236,1468,1,0.0182870909090909,0.0702348964319755
0.7368421052631575,2,0.4545791620318873,0,226,802,4,0.0145454545454545,0.0266015952877704
0.8947368421052602,2,0.4901742677048573,1,81,853,4,0.0118252727272727,0.0474787728687298
0.6578947368421026,2,0.4720059325176122,1,89,1334,4,0.009090909090909,0.0135533592996709
0.7894736842105203,8,0.4048943270300334,0,63,2096,4,0.0118181818181818,0.0673120915706412
0.6842105263157876,2,0.367816091954023,1,90,149,4,0.0152727272727272,0.0213823008925306
0.8684210526315752,7,0.6384872080088988,1,183,2024,1,0.0145454545454545,0.0866234808330286
0.8157894736842053,8,0.3974786800148314,1,63,2099,4,0.0091818181818181,0.0553077144615896
0.8157894736842053,8,0.388950685947349,1,278,1481,4,0.0163636363636363,0.0276454541668184
0.6578947368421026,8,0.360400444938821,0,63,303,4,0.0145454545454545,0.0292112424853904
0.6842105263157876,2,0.4488783430714961,1,82,1135,4,0.0073567272727272,0.0172068653763387
0.8684210526315752,2,0.5532072673340749,1,179,1271,4,0.0072727272727272,0.0526980672639696
0.7368421052631575,8,0.6051167964404895,1,180,1764,1,0.0272727272727272,0.0370401840782501
0.9210526315789452,8,0.3937708565072302,1,86,1548,4,0.0086838181818181,0.1035339946736056
0.9210526315789452,7,0.4488783430714961,1,73,1555,1,0.0146341818181818,0.1388164247854269
0.9210526315789452,2,0.8943270300333706,1,176,1829,0,0.0127272727272727,0.03964983127587
0.8421052631578902,2,0.4382647385984428,0,77,107,4,0.012,0.0526980672639696
0.8947368421052602,2,0.670745272525028,1,238,1463,4,0.0076181818181818,0.04225947847349
0.8947368421052602,2,0.4382647385984428,1,77,1640,4,0.0081818181818181,0.0526980672639696
0.7368421052631575,2,0.3481646273637375,1,300,115,4,0.0094545454545454,0.0370401840782501
0.7894736842105203,8,0.4048943270300334,1,59,1517,4,0.0116363636363636,0.040693690154918
0.8684210526315752,7,0.4104560622914349,1,134,1727,0,0.0139090909090909,0.0433033373525379
0.8157894736842053,8,0.3974786800148314,1,63,2099,4,0.0087272727272727,0.0652243738125452
0.8947368421052602,7,0.367816091954023,0,265,126,4,0.0076363636363636,0.0787945392401688
0.7631578947368425,7,0.228401928068224,1,236,1399,4,0.009090909090909,0.0370401840782501
0.8421052631578902,7,0.3270300333704116,1,50,286,4,0.01,0.0657463032520692
0.6578947368421026,8,0.2951427512050427,1,305,1390,4,0.0163636363636363,0.0192945831344347
0.8684210526315752,7,0.4104560622914349,1,133,2128,4,0.0060165454545454,0.0531156108155888
0.8684210526315752,2,0.5624768261030775,1,238,1449,4,0.0074250909090909,0.0292112424853904
0.8684210526315752,4,0.4488783430714961,1,290,551,1,0.0130752727272727,0.1730549960182003
0.8421052631578902,2,0.5672969966629589,1,179,1806,4,0.0121896363636363,0.0499840341784449
0.6842105263157876,8,0.3900630329996293,1,282,1791,4,0.0181836363636363,0.0195033549102443
0.8157894736842053,2,0.5939933259176864,0,160,1818,4,0.0127272727272727,0.0386059723968221
0.7894736842105203,8,0.3826473859844271,1,63,2100,4,0.0103376363636363,0.0608401665205438
0.7631578947368425,8,0.4479050797182055,0,279,1213,4,0.0218181818181818,0.1440357191806668
0.8947368421052602,4,0.1586948461253244,0,290,607,1,0.0123636363636363,0.1779611327497257
0.7105263157894726,8,0.0507971820541341,0,19,765,4,0.0121818181818181,0.1649128967616261
0.8421052631578902,8,0.2669632925472747,1,281,1136,4,0.0067272727272727,0.1283778359949473
0.7105263157894726,2,0.5902855024100853,1,90,214,1,0.0181818181818181,0.0239919480901505
0.973684210526315,8,0.4160177975528366,0,59,1795,4,0.0018181818181818,0.0954962813049363
0.7368421052631575,4,0.4488783430714961,1,165,1828,0,0.0211016363636363,0.0554121003494944
0.973684210526315,2,0.5120504263997034,1,172,1617,4,0.003318909090909,0.0507147353937785
0.8157894736842053,8,0.4048943270300334,1,59,1591,4,0.0196605454545454,0.0419463208097756
0.7631578947368425,4,0.4979606970708195,1,165,1806,4,0.012036,0.0637629713818781
0.8421052631578902,2,0.5164998146088247,1,157,829,4,0.0089090909090909,0.0594831499777814
0.8421052631578902,2,0.4382647385984428,0,77,107,4,0.0163150909090909,0.0499840341784449
0.973684210526315,2,0.5739710789766408,0,179,1817,4,0.0036363636363636,0.0798383981192168
0.7631578947368425,2,0.549499443826474,1,90,1644,1,0.0164290909090909,0.0318208896830103
0.9210526315789452,8,0.3974786800148314,0,295,1126,4,0.0047272727272727,0.0944524224258883
0.8157894736842053,8,0.5061179087875418,1,163,2070,4,0.0123636363636363,0.0652243738125452
0.8684210526315752,8,0.5368928439006304,1,163,1008,4,0.0109090909090909,0.0772287509215969
0.94736842105263,8,0.3826473859844271,1,63,1800,4,0.0014545454545454,0.1278559065554233
0.7631578947368425,7,0.4423433444568039,1,236,458,1,0.0218181818181818,0.0500884200663497
0.7894736842105203,2,0.7237671486837227,1,184,1278,0,0.0127272727272727,0.0271235247272944
0.6315789473684177,8,0.367816091954023,1,63,304,4,0.0163636363636363,0.009899853223003
0.8684210526315752,7,0.5902855024100853,1,50,269,1,0.0127272727272727,0.0605270088568294
0.94736842105263,7,0.3437152391546164,1,256,1967,1,0.0127272727272727,0.1701321911568659
0.94736842105263,7,0.4149054505005562,1,85,1584,4,0.0026263636363636,0.0869366384967429
0.8947368421052602,7,0.367816091954023,0,265,135,4,0.0054267272727272,0.0877717255999813
0.6842105263157876,8,0.2951427512050427,1,305,1390,4,0.0145454545454545,0.0266015952877704
0.7631578947368425,2,0.4382647385984428,0,77,803,4,0.0160805454545454,0.0415287772581564
0.6842105263157876,2,0.4923989618094179,1,89,1333,4,0.0150712727272727,0.0177287948158627
